X,Y
-87.64243941,41.90687437
-87.63432189,41.91090141
-87.62777431,41.89884819
-87.64278516,41.91079609
-87.63069673,41.89395278
-87.64459415,41.90219673
-87.63448892,41.90978252
-87.65082091,41.90450559
-87.64613238,41.9068374
-87.65173732,41.90052678
-87.63233566,41.89990182
-87.6412949,41.89596824
-87.65510933,41.90830215
-87.63743014,41.89592089
-87.63781019,41.908765
-87.62419266,41.89271444
-87.62932884,41.90690776
-87.60286713,41.89611619
-87.62959618,41.89257593
-87.64182804,41.90967616
-87.63661761,41.89886405
-87.620235,41.89517773
-87.64632537,41.91030838
-87.60231327,41.89119179
-87.64083526,41.90732342
-87.63717337,41.88765372
-87.60880254,41.89581886
-87.63549412,41.89748461
-87.61051126,41.89146205
-87.64251263,41.89532323
-87.60285681,41.89175117
-87.61970457,41.89892156
-87.62639897,41.89064375
-87.65266205,41.90938378
-87.60289004,41.89532386
-87.62068663,41.90082867
-87.62368511,41.89158233
-87.64446594,41.91070873
-87.62397833,41.89187628
-87.62885186,41.89952521
-87.6536565,41.90169349
-87.60535912,41.89411983
-87.61345609,41.88889774
-87.61452303,41.88994469
-87.63577084,41.88967482
-87.65228155,41.90811101
-87.6352586,41.89429674
-87.63817709,41.89295688
-87.63755553,41.90004041
-87.63797312,41.89785838
-87.63227292,41.89321121
-87.62376748,41.89568835
-87.63569065,41.89003382
-87.62678763,41.89098531
-87.63402026,41.90288926
-87.62877869,41.90756522
-87.60556554,41.8960927
-87.64920882,41.89908613
-87.62604207,41.88916905
-87.64715827,41.89936605
-87.62710058,41.90223622
-87.63995638,41.90771996
-87.6559929,41.90671707
-87.6213502,41.90176074
-87.63524958,41.90211114
-87.64174375,41.91024385
-87.635792,41.89438326
-87.64055248,41.89833821
-87.61901571,41.89375521
-87.6220337,41.89443428
-87.63528869,41.90394509
-87.65447063,41.90661659
-87.63995137,41.90378738
-87.63334202,41.90355295
-87.63380724,41.89719444
-87.63844257,41.9058823
-87.65714419,41.90363084
-87.63911909,41.88877356
-87.61593053,41.89013741
-87.62549577,41.9057426
-87.61819094,41.89134955
-87.6331715,41.90367519
-87.6303874,41.89987107
-87.63224234,41.89165512
-87.65190044,41.90410395
-87.62624059,41.90122464
-87.6200948,41.8887193
-87.6209864,41.90138424
-87.65169671,41.90140141
-87.63032617,41.88978038
-87.65052205,41.90129989
-87.64776821,41.89881132
-87.65778804,41.90432972
-87.62530449,41.89112289
-87.62542769,41.90524315
-87.63424191,41.89946429
-87.63027947,41.89624065
-87.62678771,41.8894537
-87.64730028,41.90761593
-87.63112442,41.90785024
-87.625492,41.91066349
-87.62469491,41.90593066
-87.61580649,41.89012556
-87.62869034,41.8879441
-87.60848782,41.89581005
-87.62240581,41.89611834
-87.65139647,41.90120031
-87.62471724,41.89878685
-87.6409013,41.9054786
-87.6324281,41.90899876
-87.64277352,41.89324793
-87.6465786,41.89821329
-87.63665819,41.89476516
-87.61753176,41.89308669
-87.62315831,41.89834127
-87.63228828,41.89151526
-87.62165982,41.89874735
-87.65689692,41.90912521
-87.62990657,41.90343632
-87.63542084,41.91065843
-87.62409072,41.89524663
-87.64381239,41.89802437
-87.65265058,41.90563413
-87.64110378,41.89546829
-87.60035007,41.89203813
-87.62746541,41.90200675
-87.61145164,41.89071308
-87.63577387,41.9020716
-87.64411399,41.89737241
-87.64875478,41.90060587
-87.63780122,41.90657829
-87.64973026,41.90845157
-87.62396143,41.89255672
-87.64894448,41.90510747
-87.62727608,41.91114676
-87.63412158,41.88983437
-87.6510627,41.90267049
-87.63249942,41.91109338
-87.62084282,41.88878012
-87.62706504,41.90231352
-87.6302423,41.89921304
-87.62364842,41.89885481
-87.62678405,41.90156637
-87.6295205,41.88870028
-87.65368484,41.90144216
-87.62301638,41.89338373
-87.62871165,41.90166525
-87.62308046,41.89156892
-87.65232025,41.90138997
-87.62656139,41.89282012
-87.63620361,41.89309224
-87.62869182,41.88865151
-87.64650296,41.90394797
-87.62227363,41.89210208
-87.61927834,41.89428891
-87.64869117,41.90934575
-87.61305972,41.89245844
-87.63350359,41.90806207
-87.64029277,41.89547847
-87.62928155,41.88914484
-87.63492736,41.90379754
-87.65093371,41.89975264
-87.63086054,41.88859729
-87.63098631,41.89693079
-87.64235039,41.90528213
-87.63549941,41.90082968
-87.62449012,41.89153853
-87.6537025,41.9075313
-87.64632531,41.90059028
-87.60170994,41.89146993
-87.65454179,41.90838318
-87.61917479,41.89002342
-87.64321707,41.90031455
-87.61103032,41.8898057
-87.63659633,41.90054794
-87.62668806,41.89775704
-87.64831906,41.90521099
-87.6420327,41.9094471
-87.63172619,41.90755577
-87.643423,41.89542711
-87.64218815,41.8971119
-87.61611846,41.89246079
-87.62515686,41.90742099
-87.61607703,41.88844608
-87.64847024,41.90671889
-87.6416992,41.90839402
-87.62385884,41.90343889
-87.65174556,41.90084686
-87.61469971,41.88921402
-87.6384251,41.89882311
-87.63189406,41.89498576
-87.62789617,41.89859026
-87.6409723,41.9006916
-87.64835824,41.90470821
-87.63873266,41.88834547
-87.63947008,41.89958916
-87.64049894,41.89864729
-87.65045324,41.89946591
-87.63124031,41.89216
-87.6273167,41.90736449
-87.64116932,41.90859346
-87.63285288,41.90205949
-87.62694671,41.89737258
-87.64744378,41.90625425
-87.64412912,41.90016464
-87.63309697,41.89008336
-87.61305127,41.89278505
-87.64015398,41.89339389
-87.63487441,41.90975164
-87.64848345,41.90722794
-87.63025292,41.89891872
-87.62812214,41.90460375
-87.60911248,41.89341926
-87.63935491,41.8958027
-87.63361845,41.89237028
-87.63222416,41.89784605
-87.61792913,41.89888562
-87.63712743,41.89330338
-87.6343908,41.89562
-87.6364594,41.90362632
-87.62250237,41.89693572
-87.62674096,41.89549336
-87.64061574,41.89472296
-87.63941012,41.89007609
-87.63312308,41.89757438
-87.65634245,41.90390229
-87.64177322,41.90221339
-87.61978602,41.89604967
-87.64061217,41.91081748
-87.64609371,41.90936667
-87.63067368,41.8971623
-87.62468114,41.89241725
-87.623776,41.90313245
-87.62667296,41.90400429
-87.63466492,41.90320604
-87.63406528,41.89543559
-87.63028353,41.9097963
-87.63698928,41.91017491
-87.6387705,41.90037391
-87.63283949,41.90072556
-87.63952489,41.90741846
-87.62983146,41.8952136
-87.63879378,41.91062998
-87.65765891,41.90845294
-87.65356502,41.90513602
-87.62033294,41.89733841
-87.62269376,41.89502056
-87.6260446,41.89373721
-87.62719492,41.88942216
-87.63962747,41.90131022
-87.62871697,41.90946791
-87.62793158,41.89131504
-87.63220343,41.90768185
-87.61885606,41.89886639
-87.65136628,41.90318729
-87.64353016,41.90679095
-87.6461095,41.90712075
-87.63055751,41.89004382
-87.61702245,41.89749058
-87.62783377,41.90750002
-87.61552705,41.88954007
-87.62208769,41.88936188
-87.63857673,41.88923718
-87.63915299,41.89481966
-87.6151774,41.89251682
-87.64153914,41.89899179
-87.6308576,41.89620802
-87.65252067,41.90264403
-87.65511846,41.90103537
-87.64056152,41.89363849
-87.62521648,41.91111541
-87.63825661,41.90443282
-87.627755,41.90269872
-87.65662848,41.90452789
-87.62115421,41.89586407
-87.63707081,41.89378746
-87.64766198,41.90150623
-87.63708043,41.90215366
-87.63305168,41.88765221
-87.63226504,41.88791531
-87.64308471,41.89413069
-87.6247717,41.89046575
-87.62847251,41.91028555
-87.63435277,41.90825628
-87.62579217,41.90870881
-87.6531114,41.90779111
-87.63799443,41.90508116
-87.64930449,41.90525959
-87.63847091,41.90184902
-87.65352051,41.90138416
-87.63045195,41.90661591
-87.63450216,41.89902907
-87.6486894,41.89861083
-87.62185413,41.89352799
-87.63485473,41.90313876
-87.64563743,41.89894689
-87.63419703,41.90587555
-87.64318898,41.91071815
-87.61895104,41.89089198
-87.62155473,41.89307065
-87.62836178,41.89139211
-87.63449442,41.90166533
-87.65614054,41.90694766
-87.63039837,41.89804594
-87.640769,41.9021516
-87.63458841,41.89088313
-87.63489153,41.9094624
-87.60199273,41.89136208
-87.63988252,41.89964872
-87.62390609,41.90287281
-87.63493869,41.89283859
-87.64609374,41.90293942
-87.63396277,41.90468647
-87.63141865,41.8928225
-87.6380141,41.90995317
-87.6198356,41.89978178
-87.64334585,41.89680166
-87.63355933,41.89923606
-87.63628222,41.90895685
-87.63535504,41.90070346
-87.63368594,41.89200631
-87.63402709,41.90959712
-87.63417624,41.89462332
-87.62974973,41.91029337
-87.65800999,41.9094497
-87.65549034,41.90091842
-87.63028815,41.90850839
-87.63417761,41.9056393
-87.62805191,41.89093233
-87.64234626,41.90377683
-87.64442534,41.90482738
-87.64948925,41.9043755
-87.62276286,41.90130136
-87.62557367,41.88887978
-87.6220133,41.8981343
-87.63988462,41.90447215
-87.63662791,41.89097379
-87.65110087,41.90950766
-87.64685202,41.90597185
-87.64650981,41.910169
-87.62731609,41.90189184
-87.61583304,41.89110749
-87.62461546,41.89165343
-87.6572451,41.90580948
-87.64668152,41.89877213
-87.63452902,41.89634059
-87.63278306,41.90194392
-87.62922982,41.90332571
-87.64442298,41.90105279
-87.64970643,41.89865462
-87.61591758,41.89093435
-87.63212831,41.88903849
-87.63139376,41.90458069
-87.65021554,41.90741981
-87.65074401,41.91021627
-87.61935374,41.89703206
-87.61243303,41.89187696
-87.62065462,41.89911618
-87.61811402,41.89707592
-87.61409585,41.89006234
-87.61712135,41.89286791
-87.63021812,41.90002136
-87.64999182,41.90828806
-87.6438601,41.89777307
-87.63632981,41.90669736
-87.60549612,41.89420145
-87.63665147,41.90914971
-87.63672825,41.9090056
-87.65729564,41.90693581
-87.61890285,41.8887993
-87.63258784,41.90596499
-87.64494479,41.90555515
-87.65458165,41.90731514
-87.62761138,41.90379266
-87.63435622,41.90577745
-87.63559268,41.88886053
-87.60428247,41.89477136
-87.62617711,41.89810629
-87.62685852,41.90588557
-87.62929782,41.89085622
-87.62046204,41.89483229
-87.63506333,41.89741224
-87.60969156,41.8945851
-87.63554043,41.89679485
-87.63569253,41.90279644
-87.63247755,41.89300631
-87.62633635,41.88973347
-87.65406158,41.90068766
-87.63302686,41.90110156
-87.62058832,41.89141588
-87.64623608,41.90868993
-87.62546677,41.89882326
-87.63814587,41.8930691
-87.60934821,41.89335012
-87.63352529,41.90601423
-87.65311506,41.90313834
-87.65585271,41.90522986
-87.63190646,41.90475429
-87.61970157,41.89489652
-87.62060226,41.8968537
-87.65220034,41.90323345
-87.6404907,41.89162024
-87.62158788,41.89750202
-87.61170387,41.8914008
-87.63190636,41.88952059
-87.61776734,41.88930174
-87.6399001,41.89196698
-87.64103204,41.90469423
-87.64798884,41.90870007
-87.62831255,41.91008584
-87.63690172,41.89142155
-87.63316759,41.9085237
-87.63455207,41.90950322
-87.62986537,41.90251519
-87.64545559,41.90160776
-87.61738119,41.86810419
-87.61759099,41.88124836
-87.63308177,41.87399655
-87.61449178,41.88487387
-87.62195799,41.88239809
-87.62366341,41.87589874
-87.61409598,41.88818294
-87.62838765,41.87343831
-87.63074365,41.88243628
-87.61162488,41.88558097
-87.62183232,41.88008656
-87.62140769,41.8852392
-87.62273168,41.88140426
-87.6271128,41.88684126
-87.63176987,41.87027481
-87.62696427,41.88487487
-87.62316865,41.88128293
-87.63383638,41.87232994
-87.62632619,41.88370174
-87.62242286,41.88456179
-87.62139314,41.87083519
-87.61608564,41.88378754
-87.62624107,41.87203627
-87.62623051,41.8719653
-87.63324502,41.88219352
-87.62197597,41.87008272
-87.61531366,41.88445033
-87.63558005,41.88183925
-87.6220889,41.87384128
-87.63487585,41.87258465
-87.61700623,41.87946431
-87.62404256,41.88528813
-87.62992098,41.88261297
-87.63327915,41.87739781
-87.61950298,41.87382534
-87.6194072,41.877723
-87.62385487,41.86809958
-87.63211654,41.86822404
-87.62344103,41.87490783
-87.62577051,41.88760407
-87.63486248,41.88187847
-87.61382994,41.88825299
-87.61881136,41.86994431
-87.62241809,41.87280706
-87.62364578,41.88666331
-87.63225377,41.88476044
-87.62007685,41.87066902
-87.61014742,41.88667051
-87.61710718,41.87108745
-87.61644623,41.87840752
-87.61435625,41.88285887
-87.61454536,41.89054704
-87.62663231,41.87432212
-87.61662159,41.86969794
-87.63452135,41.88717915
-87.60908233,41.88890752
-87.61196421,41.88592171
-87.61859075,41.88664008
-87.635341,41.87688886
-87.63645994,41.87744446
-87.63468342,41.88543275
-87.62105591,41.8845974
-87.62206761,41.87673063
-87.61664429,41.86881718
-87.61661981,41.86859804
-87.63626208,41.87979984
-87.63321271,41.87125832
-87.62625312,41.8789564
-87.62696041,41.88114806
-87.6240005,41.86823433
-87.62519942,41.87268757
-87.62841345,41.86925046
-87.63157838,41.86743591
-87.61845992,41.87955294
-87.6273941,41.87527422
-87.63685958,41.87676287
-87.62774759,41.87025427
-87.62390044,41.87405584
-87.63336315,41.87411941
-87.61140979,41.88554586
-87.62705791,41.87709646
-87.63244074,41.88010624
-87.61603225,41.88467306
-87.63703486,41.88576916
-87.63159266,41.87467781
-87.62570237,41.87673925
-87.6252041,41.87183549
-87.62568182,41.88371875
-87.63325396,41.88005534
-87.63639122,41.87847022
-87.63016085,41.88123696
-87.63150815,41.87645673
-87.63233058,41.88464002
-87.63145304,41.87850197
-87.61352129,41.88430761
-87.63619012,41.88092305
-87.62001089,41.88540085
-87.6218176,41.87940744
-87.62242148,41.87880688
-87.62420623,41.88854909
-87.63171145,41.88243962
-87.63170709,41.87255917
-87.62510696,41.86933952
-87.61953623,41.88003751
-87.61281603,41.88878233
-87.62344535,41.88193188
-87.6290633,41.87552861
-87.62397948,41.87614224
-87.61468552,41.88797482
-87.62403612,41.86792554
-87.61944051,41.87763314
-87.62389524,41.88603697
-87.62599066,41.86826694
-87.62993058,41.8763601
-87.62074188,41.87277326
-87.61839299,41.88310474
-87.61701105,41.88531498
-87.62919211,41.88129505
-87.63675279,41.8763422
-87.63188859,41.87079749
-87.62023694,41.86869542
-87.61598041,41.88251116
-87.61964321,41.87850697
-87.60785302,41.88845627
-87.63422705,41.88727692
-87.62706675,41.88042991
-87.63041589,41.87821319
-87.62397229,41.88196361
-87.63369366,41.88383988
-87.61749773,41.88368155
-87.61571463,41.89044101
-87.63512132,41.87445204
-87.62242764,41.87935881
-87.63657279,41.8802129
-87.62724477,41.87820101
-87.62734501,41.87896031
-87.62669783,41.88459139
-87.62042036,41.87758889
-87.6360291,41.88209839
-87.63724152,41.879454
-87.62365737,41.88243868
-87.62736391,41.87084436
-87.62066929,41.86763168
-87.61295088,41.88830577
-87.6114402,41.88466491
-87.62487042,41.87529155
-87.6254998,41.88835261
-87.62244935,41.88060252
-87.6338394,41.88478485
-87.62624333,41.88668191
-87.62071077,41.87723474
-87.63157292,41.88126902
-87.62132733,41.87449586
-87.62392791,41.87532709
-87.63078816,41.88438697
-87.628928,41.88444189
-87.62833983,41.88551421
-87.62002094,41.88670144
-87.63679264,41.87747095
-87.62196042,41.88570006
-87.6081787,41.8885229
-87.6336068,41.86748101
-87.63435143,41.87611237
-87.63458367,41.88718957
-87.62278767,41.87663041
-87.63194583,41.87754285
-87.6336198,41.87916555
-87.62784594,41.88596903
-87.62013969,41.88460148
-87.63114722,41.86961818
-87.61932914,41.88446361
-87.63302036,41.88687364
-87.63182326,41.86799383
-87.63380036,41.87418701
-87.61713236,41.88357248
-87.6360229,41.87981871
-87.61669811,41.87448413
-87.62795549,41.87542217
-87.62943237,41.87330621
-87.62919965,41.88116132
-87.62001599,41.88336955
-87.62523302,41.88276496
-87.61070248,41.88912913
-87.62665896,41.87471782
-87.61961455,41.87911826
-87.63173844,41.88112323
-87.63047989,41.88714998
-87.62088818,41.87106174
-87.6173776,41.878726
-87.61569983,41.88657664
-87.63218431,41.88115773
-87.61991845,41.8702104
-87.61511973,41.88679509
-87.61870073,41.87735827
-87.63149243,41.87452875
-87.63166073,41.88712565
-87.62159018,41.88059876
-87.63290094,41.87700026
-87.61929703,41.88297065
-87.61732559,41.88158036
-87.61939698,41.87512765
-87.61937551,41.88451378
-87.61481878,41.88307088
-87.6248189,41.88105593
-87.62310677,41.86784067
-87.62908173,41.87054853
-87.62093901,41.88471468
-87.61775684,41.87595873
-87.63109178,41.86886462
-87.62911773,41.88654604
-87.62443065,41.88703007
-87.62206693,41.87898982
-87.62915959,41.87754031
-87.63492464,41.88713917
-87.63088017,41.8695677
-87.6351907,41.87685621
-87.61745861,41.87447912
-87.61889631,41.87316289
-87.61485261,41.88826546
-87.63457369,41.8807218
-87.62690939,41.87145506
-87.62138548,41.86956266
-87.63193295,41.87649108
-87.61610116,41.88455311
-87.62069396,41.88828044
-87.62242885,41.87980618
-87.6306256,41.87911048
-87.62944534,41.88407306
-87.61849304,41.87794228
-87.62188624,41.88752814
-87.62111639,41.87236751
-87.62982922,41.88099222
-87.63079693,41.88493646
-87.61406743,41.88445423
-87.62286286,41.87365975
-87.63537032,41.87851115
-87.62135984,41.87394679
-87.63687632,41.88620933
-87.6192017,41.87771621
-87.61749552,41.88704986
-87.61640531,41.88352077
-87.62768516,41.88221132
-87.62408066,41.88414974
-87.61668836,41.8853918
-87.63453985,41.87387433
-87.62981646,41.87249685
-87.62311322,41.87662241
-87.61825745,41.87652002
-87.61686418,41.88257618
-87.60929911,41.88937395
-87.61501872,41.88583607
-87.62934559,41.87846992
-87.62086956,41.88220598
-87.62853619,41.87678426
-87.619363,41.88826035
-87.61033001,41.88574224
-87.61112733,41.88913896
-87.61972196,41.88290426
-87.62041669,41.88375276
-87.63111887,41.87348743
-87.61735532,41.87011245
-87.63443024,41.88236776
-87.62897277,41.87202004
-87.63435948,41.87634649
-87.62077926,41.87157588
-87.62472405,41.88318514
-87.61700053,41.8842236
-87.62176045,41.88852529
-87.62738775,41.88281961
-87.6194165,41.8883332
-87.61649003,41.88665701
-87.62004346,41.88010782
-87.62291259,41.86885979
-87.61826871,41.87504157
-87.62682688,41.87746921
-87.61103883,41.88892651
-87.63480692,41.87698883
-87.62773978,41.87719307
-87.63024306,41.86984076
-87.61638637,41.88462108
-87.6200091,41.87846929
-87.63247665,41.87341103
-87.63602438,41.88045549
-87.63200245,41.87768611
-87.63692386,41.88669337
-87.62531282,41.87022701
-87.62146375,41.87835408
-87.63283266,41.88297097
-87.61919076,41.8804102
-87.62310006,41.88870406
-87.62520022,41.88467978
-87.6184328,41.88637401
-87.62551419,41.88623727
-87.61398939,41.88791433
-87.61991642,41.86883065
-87.61915712,41.87535071
-87.61520809,41.88609185
-87.63401584,41.87126554
-87.62783586,41.86903038
-87.63006275,41.87124808
-87.63104438,41.87128393
-87.62981945,41.87253366
-87.61028523,41.88886166
-87.63114579,41.87083314
-87.63234774,41.86813541
-87.63235051,41.88025045
-87.61774857,41.88246736
-87.62681779,41.87033868
-87.62199808,41.87532764
-87.61815292,41.87987543
-87.61712423,41.87610889
-87.62078416,41.87729287
-87.634565,41.87105717
-87.62160088,41.87534183
-87.62349094,41.8826455
-87.63054479,41.86966498
-87.62155252,41.88783161
-87.61679228,41.8700251
-87.63051482,41.87804651
-87.62566665,41.87406035
-87.6188269,41.88545129
-87.63130855,41.88275672
-87.6250969,41.87401883
-87.62344435,41.8711191
-87.62264175,41.88367076
-87.61863529,41.87979256
-87.62584088,41.87285052
-87.61165273,41.888742
-87.63379682,41.87463581
-87.6227466,41.87584858
-87.62796589,41.87757102
-87.63041195,41.87600957
-87.6327915,41.88435843
-87.62194831,41.86933528
-87.61870039,41.87142881
-87.62256383,41.86909904
-87.61583818,41.88610657
-87.6334747,41.8743729
-87.62962111,41.8825743
-87.61181378,41.88679136
-87.61671962,41.87499415
-87.62777036,41.87235912
-87.62817699,41.88639749
-87.62556278,41.88535931
-87.62525092,41.87361261
-87.62012137,41.86997785
-87.61545512,41.88478144
-87.62598907,41.8870153
-87.62273963,41.87398966
-87.63528089,41.88681453
-87.62584505,41.88658135
-87.63495393,41.8701087
-87.6197619,41.8857297
-87.61639783,41.87423606
-87.63025682,41.88433594
-87.61618382,41.88570822
-87.62384226,41.88177871
-87.62573656,41.86968068
-87.61738761,41.87262826
-87.62877383,41.87828124
-87.62613769,41.872067
-87.61004107,41.88732404
-87.61635659,41.86928431
-87.63657353,41.8791035
-87.63649293,41.87927713
-87.63177816,41.88358922
-87.62034778,41.88851072
-87.62013538,41.88241051
-87.62592409,41.87600025
-87.63461788,41.88601085
-87.62546951,41.88594564
-87.61620931,41.87516489
-87.63265458,41.86853397
-87.62366851,41.87263766
-87.61012191,41.88850532
-87.6153554,41.88398748
-87.62369583,41.87351225
-87.62814846,41.87782865
-87.62568542,41.87009058
-87.61617076,41.88462091
-87.6335849,41.8766645
-87.61783163,41.88204933
-87.62141893,41.88738179
-87.62377022,41.88440364
-87.62964561,41.87743662
-87.63280442,41.87668496
-87.63552331,41.88653347
-87.629392,41.87431611
-87.61235554,41.88798332
-87.62671442,41.86881467
-87.61101309,41.88448298
-87.61924149,41.87837223
-87.62096302,41.88446704
-87.61885297,41.87471599
-87.62154438,41.86893856
-87.61671222,41.88555555
-87.62495936,41.88328375
-87.63072272,41.87390432
-87.63747396,41.87742516
-87.61144226,41.88699018
-87.6288267,41.87416015
-87.62443476,41.87960822
-87.63207233,41.8711704
-87.61816122,41.88281293
-87.61396598,41.884953
-87.61855743,41.87046461
-87.63156908,41.87407533
-87.63204202,41.8767732
-87.61788255,41.8819814
-87.63016165,41.88307442
-87.62745325,41.87590913
-87.6316837,41.87897416
-87.6192964,41.87685915
-87.62093252,41.88321202
-87.6161899,41.88740194
-87.6372554,41.8831569
-87.62989752,41.86928914
-87.62174065,41.87900998
-87.6266494,41.86837081
-87.62466057,41.87748236
-87.62619561,41.87294211
-87.61739287,41.87780269
-87.61981657,41.87833916
-87.62825287,41.88688368
-87.63539237,41.88358727
-87.61946492,41.88473602
-87.61734981,41.8739686
-87.62046528,41.87323148
-87.62876465,41.87433712
-87.62215068,41.87230531
-87.61956432,41.86794493
-87.62520413,41.8771353
-87.62032824,41.87676871
-87.61786454,41.881889
-87.62745213,41.88332741
-87.62382125,41.86945913
-87.6271407,41.87163931
-87.62844996,41.86762627
-87.61656604,41.88314777
-87.61976316,41.8721201
-87.62411955,41.86842223
-87.61520998,41.88316546
-87.62046205,41.87841642
-87.61658477,41.87692078
-87.61883587,41.88090765
-87.62587574,41.88580167
-87.62823141,41.87122006
-87.62370508,41.877084
-87.63583938,41.87788662
-87.63418831,41.87465158
-87.63795687,41.88170066
-87.61707473,41.87235654
-87.62958062,41.874472
-87.627737,41.88403671
-87.63506104,41.87242939
-87.63382691,41.88581122
-87.61081413,41.88763573
-87.61938793,41.88135567
-87.63126328,41.8698975
-87.6344895,41.88705472
-87.6276774,41.88710552
-87.63594962,41.87497713
-87.62571774,41.8834528
-87.62661257,41.88199368
-87.61781212,41.87190577
-87.62284919,41.88445686
-87.62844542,41.87561935
-87.62357011,41.87516551
-87.62056505,41.87095968
-87.63304734,41.87724607
-87.62488992,41.87559533
-87.62218872,41.87552215
-87.61696981,41.88276224
-87.63040108,41.88539926
-87.63495067,41.88506831
-87.63129481,41.87009022
-87.6174846,41.87235531
-87.63006756,41.88070032
-87.61064826,41.88623295
-87.63128868,41.88087625
-87.61690809,41.87051845
-87.61671875,41.87694552
-87.62146927,41.88863945
-87.62118979,41.87481114
-87.61935302,41.88386954
-87.63284903,41.88248353
-87.62269148,41.87613661
-87.63175617,41.87580766
-87.636303,41.8856345
-87.62195082,41.87176943
-87.62964252,41.87040295
-87.63263372,41.86803312
-87.6357234,41.88278871
-87.63539785,41.8839035
-87.62605795,41.87887864
-87.62745306,41.88005478
-87.62512314,41.8687545
-87.63793309,41.88247311
-87.62589361,41.87705274
-87.61992044,41.88010434
-87.63121991,41.8689286
-87.6352138,41.88742815
-87.61178167,41.89050145
-87.62600605,41.88118438
-87.63095724,41.87592066
-87.62189808,41.87823485
-87.62214534,41.87525177
-87.63249782,41.86838673
-87.61941511,41.88459346
-87.62144941,41.88351738
-87.62124288,41.87313274
-87.62500279,41.8720267
-87.61686475,41.88691518
-87.61997751,41.87325896
-87.61834926,41.87011409
-87.62001664,41.86800068
-87.61734455,41.86969853
-87.63794469,41.88401324
-87.63566403,41.88702311
-87.6305544,41.87863525
-87.62027869,41.88658812
-87.63404657,41.88402148
-87.62370688,41.88083526
-87.61634257,41.89028005
-87.63064184,41.88153147
-87.62179694,41.87510738
-87.63430287,41.87053882
-87.62430269,41.87185932
-87.61886959,41.88752955
-87.62100907,41.87407895
-87.61873584,41.87422673
-87.61043446,41.88814532
-87.63292529,41.88073045
-87.62005155,41.86825864
-87.62442768,41.86897162
-87.62375329,41.87148028
-87.61553752,41.88309768
-87.62268981,41.87817297
-87.63608799,41.87934732
-87.62435131,41.8761043
-87.61029474,41.8863916
-87.62281596,41.88685698
-87.6282981,41.8867762
-87.62158125,41.87499928
-87.61238434,41.88564847
-87.6271565,41.87497883
-87.63465342,41.88111085
-87.63307533,41.8700748
-87.61714778,41.87420152
-87.61651482,41.87308332
-87.62121672,41.88367459
-87.62321342,41.8712707
-87.61967154,41.87063554
-87.63000097,41.87166164
-87.62359367,41.87515798
-87.62368402,41.88202281
-87.6329611,41.88411841
-87.61673271,41.87777566
-87.61835012,41.8713332
-87.61326744,41.88569016
-87.6364017,41.88047321
-87.62383009,41.88195026
-87.63102326,41.87678894
-87.62183859,41.88509287
-87.61630007,41.886405
-87.63021252,41.88506177
-87.61764369,41.87463239
-87.63457975,41.88010051
-87.61772623,41.8870745
-87.62642223,41.8804795
-87.63305514,41.87146731
-87.62210882,41.87393144
-87.63684503,41.87639722
-87.6192611,41.87655879
-87.62465453,41.87942149
-87.63281595,41.87952007
-87.62075757,41.87183877
-87.62105875,41.88238411
-87.62155595,41.87174332
-87.61931222,41.87087724
-87.61026369,41.88444671
-87.62694353,41.88366712
-87.62332992,41.87234313
-87.62426715,41.88538458
-87.62023551,41.87736911
-87.61169991,41.88878472
-87.63434519,41.88072085
-87.62640858,41.8701386
-87.63007953,41.88070008
-87.61868217,41.87464699
-87.61072563,41.88536832
-87.62181182,41.87740044
-87.63593268,41.88010392
-87.63641534,41.88439227
-87.62509141,41.88508528
-87.63066345,41.8736514
-87.61959485,41.88058516
-87.63292394,41.8770994
-87.61951778,41.87693552
-87.63109409,41.87350393
-87.623705,41.86941073
-87.61535675,41.88443018
-87.63068856,41.87060822
-87.62950181,41.87989069
-87.62638998,41.87105491
-87.6218177,41.87476531
-87.62590211,41.86800114
-87.62526449,41.88557749
-87.63220429,41.88587776
-87.61439596,41.88835388
-87.628242,41.88193707
-87.63365696,41.88130076
-87.63793852,41.88319086
-87.63162098,41.88568765
-87.62627663,41.88334281
-87.62574689,41.8806154
-87.63737439,41.88085942
-87.6254521,41.8781914
-87.61688383,41.87939975
-87.61623552,41.86840289
-87.61650565,41.88235372
-87.6357845,41.87597385
-87.61106487,41.88681995
-87.62682345,41.88788241
-87.61501789,41.88542677
-87.62239043,41.87347113
-87.62417999,41.87251609
-87.62995189,41.87458932
-87.63683461,41.88638326
-87.63537893,41.87958294
-87.6351588,41.88381606
-87.63024447,41.88090781
-87.61800237,41.88480787
-87.62782729,41.88385315
-87.62646298,41.87976461
-87.63432799,41.87127901
-87.61929989,41.8756942
-87.6282964,41.87657101
-87.63047485,41.87565729
-87.6190446,41.88206963
-87.62514674,41.87083795
-87.62659065,41.87704103
-87.62884258,41.87942008
-87.63582589,41.88706663
-87.61997587,41.87630875
-87.63450221,41.88629791
-87.62898931,41.88270207
-87.61751498,41.87443495
-87.62419625,41.88218982
-87.61192157,41.88685805
-87.61876013,41.88254801
-87.62792553,41.87072611
-87.6232653,41.87372301
-87.62369766,41.87554927
-87.63096808,41.86905671
-87.61962889,41.88569061
-87.62180254,41.87889829
-87.62905955,41.88520801
-87.62793281,41.87566287
-87.61950685,41.86979698
-87.62737964,41.87891828
-87.63520209,41.88726925
-87.61960786,41.86978397
